Código;Descrição;Unidade;NCM;Origem;Preço;Valor IPI fixo;Observações;Situação;Estoque;Preço de custo;Cód no fornecedor;Fornecedor;Localização;Estoque maximo;Estoque minimo;Peso líquido (Kg);Peso bruto (Kg);GTIN/EAN;GTIN/EAN da embalagem;Largura do Produto;Altura do Produto;Profundidade do produto;Data Validade;Descrição do Produto no Fornecedor;Descrição Complementar;Unidade por Caixa;Produto Variação;Tipo Produção;Classe de enquadramento do IPI;Código da lista de serviços;Tipo do item;Grupo de Tags/Tags;Tributos;Código Pai;Código Integração;Grupo de produtos;Marca;CEST;Volumes;Descrição Curta;Cross-Docking;URL Imagens Externas;Link Externo;Meses Garantia no Fornecedor;Clonar dados do pai;Condição do produto;Frete Grátis;Número FCI;Vídeo;Departamento;Unidade de medida;Preço de compra;Valor base ICMS ST para retenção;Valor ICMS ST para retenção;Valor ICMS próprio do substituto;Categoria do produto;Informações Adicionais
1241;"Tamanho: 4 anos;Sexo: Feminino";UN;62092000;0;R$26.52;;;Ativo;1;R$26.52;;;;;;;;;;;;;;"Tamanho: 4 anos;Sexo: Feminino";"Tamanho: 4 anos;Sexo: Feminino";1;;;;;produto;;;1079;;;;28.059.00;1;"Tamanho: 4 anos;Sexo: Feminino";;WhatsApp Image 2022-09-28 at 18.36.31.jpeg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/reclHncQXof5ncqMx/fldknrxBWGyUjOsAV/attZSNljUlQ23AqPM), WhatsApp Image 2022-09-28 at 18.36.36 (1).jpeg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/reclHncQXof5ncqMx/fldknrxBWGyUjOsAV/att8SFIA0TTduvvgo), WhatsApp Image 2022-09-28 at 18.36.36.jpeg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/reclHncQXof5ncqMx/fldknrxBWGyUjOsAV/attDd6DtEaUY3sWvY);;;SIM;Novo;Não;;;;centímetro;;;;;;
1242;"Tamanho: 8 anos;Sexo: Feminino";UN;62092000;0;R$26.52;;;Ativo;1;R$26.52;;;;;;;;;;;;;;"Tamanho: 8 anos;Sexo: Feminino";"Tamanho: 8 anos;Sexo: Feminino";1;;;;;produto;;;1079;;;;28.059.00;1;"Tamanho: 8 anos;Sexo: Feminino";;WhatsApp Image 2022-09-28 at 18.36.31.jpeg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recOrXpaq5JdmuU4P/fldknrxBWGyUjOsAV/attZSNljUlQ23AqPM), WhatsApp Image 2022-09-28 at 18.36.36 (1).jpeg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recOrXpaq5JdmuU4P/fldknrxBWGyUjOsAV/att8SFIA0TTduvvgo), WhatsApp Image 2022-09-28 at 18.36.36.jpeg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recOrXpaq5JdmuU4P/fldknrxBWGyUjOsAV/attDd6DtEaUY3sWvY);;;SIM;Novo;Não;;;;centímetro;;;;;;
1080;"Tamanho: 2 Anos;Sexo: Feminino";UN;62092000;0;R$26.52;;;Ativo;1;R$26.52;;;;;;;;;;;;;;"Tamanho: 2 Anos;Sexo: Feminino";"Tamanho: 2 Anos;Sexo: Feminino";1;;;;;produto;;;1079;;;;28.059.00;1;"Tamanho: 2 Anos;Sexo: Feminino";;WhatsApp Image 2022-09-28 at 18.36.30 (1).jpeg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recOWRS4QtTqhj0sN/fldknrxBWGyUjOsAV/attslb6Dc7NmqEqO5), WhatsApp Image 2022-09-28 at 18.36.30.jpeg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recOWRS4QtTqhj0sN/fldknrxBWGyUjOsAV/attly7jszAy5ncVeU), WhatsApp Image 2022-09-28 at 18.36.31.jpeg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recOWRS4QtTqhj0sN/fldknrxBWGyUjOsAV/attWhdwfR7or47vBo), WhatsApp Image 2022-09-28 at 18.36.34 (2).jpeg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recOWRS4QtTqhj0sN/fldknrxBWGyUjOsAV/attpo8Pu8IXcI8Kcm);;;SIM;Novo;Não;;;;centímetro;;;;;;
1081;"Tamanho: 4 anos;Sexo: Feminino";UN;62092000;0;R$26.52;;;Ativo;1;R$26.52;;;;;;;;;;;;;;"Tamanho: 4 anos;Sexo: Feminino";"Tamanho: 4 anos;Sexo: Feminino";1;;;;;produto;;;1079;;;;28.059.00;1;"Tamanho: 4 anos;Sexo: Feminino";;WhatsApp Image 2022-09-28 at 18.36.30 (1).jpeg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recfEYHGPwtYrxb6g/fldknrxBWGyUjOsAV/attslb6Dc7NmqEqO5), WhatsApp Image 2022-09-28 at 18.36.30.jpeg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recfEYHGPwtYrxb6g/fldknrxBWGyUjOsAV/attly7jszAy5ncVeU), WhatsApp Image 2022-09-28 at 18.36.31.jpeg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recfEYHGPwtYrxb6g/fldknrxBWGyUjOsAV/attWhdwfR7or47vBo), WhatsApp Image 2022-09-28 at 18.36.34 (2).jpeg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recfEYHGPwtYrxb6g/fldknrxBWGyUjOsAV/attpo8Pu8IXcI8Kcm);;;SIM;Novo;Não;;;;centímetro;;;;;;
1082;"Tamanho: 6 anos;Sexo: Feminino";UN;62092000;0;R$26.52;;;Ativo;1;R$26.52;;;;;;;;;;;;;;"Tamanho: 6 anos;Sexo: Feminino";"Tamanho: 6 anos;Sexo: Feminino";1;;;;;produto;;;1079;;;;28.059.00;1;"Tamanho: 6 anos;Sexo: Feminino";;WhatsApp Image 2022-09-28 at 18.36.30 (1).jpeg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recvSCdqqOmfd54fC/fldknrxBWGyUjOsAV/attslb6Dc7NmqEqO5), WhatsApp Image 2022-09-28 at 18.36.30.jpeg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recvSCdqqOmfd54fC/fldknrxBWGyUjOsAV/attly7jszAy5ncVeU), WhatsApp Image 2022-09-28 at 18.36.31.jpeg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recvSCdqqOmfd54fC/fldknrxBWGyUjOsAV/attWhdwfR7or47vBo), WhatsApp Image 2022-09-28 at 18.36.34 (2).jpeg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recvSCdqqOmfd54fC/fldknrxBWGyUjOsAV/attpo8Pu8IXcI8Kcm);;;SIM;Novo;Não;;;;centímetro;;;;;;
1083;"Tamanho: 8 anos;Sexo: Feminino";UN;62092000;0;R$26.52;;;Ativo;1;R$26.52;;;;;;;;;;;;;;"Tamanho: 8 anos;Sexo: Feminino";"Tamanho: 8 anos;Sexo: Feminino";1;;;;;produto;;;1079;;;;28.059.00;1;"Tamanho: 8 anos;Sexo: Feminino";;WhatsApp Image 2022-09-28 at 18.36.30 (1).jpeg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/rec7zpbfdST8rCa70/fldknrxBWGyUjOsAV/attslb6Dc7NmqEqO5), WhatsApp Image 2022-09-28 at 18.36.30.jpeg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/rec7zpbfdST8rCa70/fldknrxBWGyUjOsAV/attly7jszAy5ncVeU), WhatsApp Image 2022-09-28 at 18.36.31.jpeg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/rec7zpbfdST8rCa70/fldknrxBWGyUjOsAV/attWhdwfR7or47vBo), WhatsApp Image 2022-09-28 at 18.36.34 (2).jpeg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/rec7zpbfdST8rCa70/fldknrxBWGyUjOsAV/attpo8Pu8IXcI8Kcm);;;SIM;Novo;Não;;;;centímetro;;;;;;
1088;"Tamanho: 8 anos;Sexo: Feminino";UN;62092000;0;R$26.52;;;Ativo;1;R$26.52;;;;;;;;;;;;;;"Tamanho: 8 anos;Sexo: Feminino";"Tamanho: 8 anos;Sexo: Feminino";1;;;;;produto;;;1079;;;;28.059.00;1;"Tamanho: 8 anos;Sexo: Feminino";;WhatsApp Image 2022-09-28 at 18.36.29.jpeg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recT9W1xGNBLcoJOH/fldknrxBWGyUjOsAV/attSwimyBTPrPzA1O), WhatsApp Image 2022-09-28 at 18.36.31.jpeg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recT9W1xGNBLcoJOH/fldknrxBWGyUjOsAV/attXsyHBBv8DytcnS), WhatsApp Image 2022-09-28 at 18.36.35 (3).jpeg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recT9W1xGNBLcoJOH/fldknrxBWGyUjOsAV/attbUNN2BMexNqy7s);;;SIM;Novo;Não;;;;centímetro;;;;;;
1089;"Tamanho: 4 anos;Sexo: Feminino";UN;62092000;0;R$26.52;;;Ativo;1;R$26.52;;;;;;;;;;;;;;"Tamanho: 4 anos;Sexo: Feminino";"Tamanho: 4 anos;Sexo: Feminino";1;;;;;produto;;;1079;;;;28.059.00;1;"Tamanho: 4 anos;Sexo: Feminino";;WhatsApp Image 2022-09-28 at 18.36.29.jpeg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/rec9KKEVLdxc5qYeY/fldknrxBWGyUjOsAV/atteJ8Dt065nxAipi), WhatsApp Image 2022-09-28 at 18.36.30 (1).jpeg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/rec9KKEVLdxc5qYeY/fldknrxBWGyUjOsAV/attow5BK1I4QM5ug1), WhatsApp Image 2022-09-28 at 18.36.37.jpeg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/rec9KKEVLdxc5qYeY/fldknrxBWGyUjOsAV/atth41nUTmRJgqpdv);;;SIM;Novo;Não;;;;centímetro;;;;;;
1090;"Tamanho: 6 anos;Sexo: Feminino";UN;62092000;0;R$26.52;;;Ativo;1;R$26.52;;;;;;;;;;;;;;"Tamanho: 6 anos;Sexo: Feminino";"Tamanho: 6 anos;Sexo: Feminino";1;;;;;produto;;;1079;;;;28.059.00;1;"Tamanho: 6 anos;Sexo: Feminino";;WhatsApp Image 2022-09-28 at 18.36.29.jpeg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/reczYmSoEnkU4ekO5/fldknrxBWGyUjOsAV/atteJ8Dt065nxAipi), WhatsApp Image 2022-09-28 at 18.36.30 (1).jpeg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/reczYmSoEnkU4ekO5/fldknrxBWGyUjOsAV/attow5BK1I4QM5ug1), WhatsApp Image 2022-09-28 at 18.36.37.jpeg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/reczYmSoEnkU4ekO5/fldknrxBWGyUjOsAV/atth41nUTmRJgqpdv);;;SIM;Novo;Não;;;;centímetro;;;;;;
PAI1093;"Tshirt Infantil Mundo Ray";UN;62092000;0;R$8.36;;;Ativo;3;R$8.36;;;;;;;;;;;;;;"Tshirt Infantil Mundo Ray";"Tshirt Infantil Mundo Ray";1;;;;;produto;;;;;;;28.059.00;1;"Tshirt Infantil Mundo Ray";;;;;false;Novo;Não;;;;centímetro;;;;;;
1093;"Tamanho: 2 Anos;Sexo: Feminino";UN;62092000;0;R$8.36;;;Ativo;3;R$8.36;;;;;;;;;;;;;;"Tamanho: 2 Anos;Sexo: Feminino";"Tamanho: 2 Anos;Sexo: Feminino";1;;;;;produto;;;1093;;;;28.059.00;1;"Tamanho: 2 Anos;Sexo: Feminino";;;;;SIM;Novo;Não;;;;centímetro;;;;;;
1094;"Tamanho: 4 anos;Sexo: Feminino";UN;62092000;0;R$8.36;;;Ativo;2;R$8.36;;;;;;;;;;;;;;"Tamanho: 4 anos;Sexo: Feminino";"Tamanho: 4 anos;Sexo: Feminino";1;;;;;produto;;;1093;;;;28.059.00;1;"Tamanho: 4 anos;Sexo: Feminino";;;;;SIM;Novo;Não;;;;centímetro;;;;;;
1095;Tshirt Adulto Brasil;UN;62092000;0;R$28.16;;;Ativo;1;R$28.16;;;;;;;;;;;;;;Tshirt Adulto Brasil;Tshirt Adulto Brasil;1;;;;;produto;;;;;;;28.059.00;1;Tshirt Adulto Brasil;;;;;false;Novo;Não;;;;centímetro;;;;;;
PAI1097;Tshirt Infantil Brasil;UN;62092000;0;R$20.84;;;Ativo;1;R$20.84;;;;;;;;;;;;;;Tshirt Infantil Brasil;Tshirt Infantil Brasil;1;;;;;produto;;;;;;;28.059.00;1;Tshirt Infantil Brasil;;;;;false;Novo;Não;;;;centímetro;;;;;;
1097;"Tamanho: 10 anos;Sexo: Feminino";UN;62092000;0;R$20.84;;;Ativo;1;R$20.84;;;;;;;;;;;;;;"Tamanho: 10 anos;Sexo: Feminino";"Tamanho: 10 anos;Sexo: Feminino";1;;;;;produto;;;1097;;;;28.059.00;1;"Tamanho: 10 anos;Sexo: Feminino";;;;;SIM;Novo;Não;;;;centímetro;;;;;;
1098;"Tamanho: 8 anos;Sexo: Feminino";UN;62092000;0;R$20.84;;;Ativo;1;R$20.84;;;;;;;;;;;;;;"Tamanho: 8 anos;Sexo: Feminino";"Tamanho: 8 anos;Sexo: Feminino";1;;;;;produto;;;1097;;;;28.059.00;1;"Tamanho: 8 anos;Sexo: Feminino";;;;;SIM;Novo;Não;;;;centímetro;;;;;;
1100;50 peças avulsas Raccoon;UN;62092000;0;R$6.11;;;Ativo;47;R$6.11;;;;;;;;;;;;;;50 peças avulsas Raccoon;50 peças avulsas Raccoon;1;;;;;produto;;;;;;;28.059.00;1;50 peças avulsas Raccoon;;;;;false;Novo;Não;;;;centímetro;;;;;;
1101;Body Regata + Short Lhama;UN;62092000;0;R$24.47;;;Ativo;1;R$24.47;;;;;;;;;;;;;;Body Regata + Short Lhama;Body Regata + Short Lhama;1;;;;;produto;;;;;;;28.059.00;1;Body Regata + Short Lhama;;20221204_113106.jpg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/rechiqPA8jsisjJEv/fldknrxBWGyUjOsAV/attRufEuCVpUbymbH);;;false;Novo;Não;;;;centímetro;;;;;;
1102;Body Manga Curta Smile Rosa + Shorts Marinho;UN;62092000;0;R$24.44;;;Ativo;1;R$24.44;;;;;;;;;;;;;;Body Manga Curta Smile Rosa + Shorts Marinho;Body Manga Curta Smile Rosa + Shorts Marinho;1;;;;;produto;;;;;;;28.059.00;1;Body Manga Curta Smile Rosa + Shorts Marinho;;20221204_124137.jpg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/rec0hoAdwiE87osaO/fldknrxBWGyUjOsAV/attuGo1ckR72eHdaN);;;false;Novo;Não;;;;centímetro;;;;;;
1103;Body Regata + Short Carrinho;UN;62092000;0;R$24.44;;;Ativo;1;R$24.44;;;;;;;;;;;;;;Body Regata + Short Carrinho;Body Regata + Short Carrinho;1;;;;;produto;;;;;;;28.059.00;1;Body Regata + Short Carrinho;;20221204_113314.jpg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/rec1Us822KIqqQXir/fldknrxBWGyUjOsAV/attdFWct0QFlaf205);;;false;Novo;Não;;;;centímetro;;;;;;
1104;Body Regata + Short Nuvens;UN;62092000;0;R$24.44;;;Ativo;1;R$24.44;;;;;;;;;;;;;;Body Regata + Short Nuvens;Body Regata + Short Nuvens;1;;;;;produto;;;;;;;28.059.00;1;Body Regata + Short Nuvens;;20221204_124610.jpg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recHi4aJphdwYDXCl/fldknrxBWGyUjOsAV/attwTJbWgZus8phr5);;;false;Novo;Não;;;;centímetro;;;;;;
1105;Body Manga Curta + Shorts Arco Iris Digital;UN;62092000;0;R$24.44;;;Ativo;1;R$24.44;;;;;;;;;;;;;;Body Manga Curta + Shorts Arco Iris Digital;Body Manga Curta + Shorts Arco Iris Digital;1;;;;;produto;;;;;;;28.059.00;1;Body Manga Curta + Shorts Arco Iris Digital;;20221204_114019.jpg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recIq9i1zriYLyjwf/fldknrxBWGyUjOsAV/attOrmiQmhnCfnbno);;;false;Novo;Não;;;;centímetro;;;;;;
1106;Body Manga Curta + Shorts Margarida;UN;62092000;0;R$24.44;;;Ativo;1;R$24.44;;;;;;;;;;;;;;Body Manga Curta + Shorts Margarida;Body Manga Curta + Shorts Margarida;1;;;;;produto;;;;;;;28.059.00;1;Body Manga Curta + Shorts Margarida;;20221204_143337.jpg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recm4bLstaNCQSOOQ/fldknrxBWGyUjOsAV/attHthDpOGTaQOLbl);;;false;Novo;Não;;;;centímetro;;;;;;
1107;Body Regata + Shorts Ovelinhas;UN;62092000;0;R$24.44;;;Ativo;1;R$24.44;;;;;;;;;;;;;;Body Regata + Shorts Ovelinhas;Body Regata + Shorts Ovelinhas;1;;;;;produto;;;;;;;28.059.00;1;Body Regata + Shorts Ovelinhas;;20221204_111943.jpg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recX2mqqw9UbvzEx3/fldknrxBWGyUjOsAV/attfxFAo5Y0FNwpjq);;;false;Novo;Não;;;;centímetro;;;;;;
1108;Camiseta Manga Curta Azul + Shorts Ilhama Azul;UN;62092000;0;R$24.44;;;Ativo;1;R$24.44;;;;;;;;;;;;;;Camiseta Manga Curta Azul + Shorts Ilhama Azul;Camiseta Manga Curta Azul + Shorts Ilhama Azul;1;;;;;produto;;;;;;;28.059.00;1;Camiseta Manga Curta Azul + Shorts Ilhama Azul;;20221204_114624.jpg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recNjjdzeAIQBCCgG/fldknrxBWGyUjOsAV/attc9kcvyh2TaFJq6);;;false;Novo;Não;;;;centímetro;;;;;;
PAI1109;Body Manga Curta + Shorts Urso Bege;UN;62092000;0;R$24.44;;;Ativo;1;R$24.44;;;;;;;;;;;;;;Body Manga Curta + Shorts Urso Bege;Body Manga Curta + Shorts Urso Bege;1;;;;;produto;;;;;;;28.059.00;1;Body Manga Curta + Shorts Urso Bege;;20221204_125052.jpg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recDGq5I2cA5j9M9p/fldknrxBWGyUjOsAV/attZdrRdBQwzGXtZn), 20221204_125140.jpg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recDGq5I2cA5j9M9p/fldknrxBWGyUjOsAV/attxMGJuVxO6Zr3vI);;;false;Novo;Não;;;;centímetro;;;;;;
1109;"Tamanho: G - Bebê;Sexo: Masculino";UN;62092000;0;R$24.44;;;Ativo;1;R$24.44;;;;;;;;;;;;;;"Tamanho: G - Bebê;Sexo: Masculino";"Tamanho: G - Bebê;Sexo: Masculino";1;;;;;produto;;;1109;;;;28.059.00;1;"Tamanho: G - Bebê;Sexo: Masculino";;20221204_125052.jpg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recDGq5I2cA5j9M9p/fldknrxBWGyUjOsAV/attZdrRdBQwzGXtZn), 20221204_125140.jpg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recDGq5I2cA5j9M9p/fldknrxBWGyUjOsAV/attxMGJuVxO6Zr3vI);;;SIM;Novo;Não;;;;centímetro;;;;;;
1131;"Tamanho: G - Bebê;Sexo: Masculino";UN;62092000;0;R$25.26;;;Ativo;1;R$25.26;;;;;;;;;;;;;;"Tamanho: G - Bebê;Sexo: Masculino";"Tamanho: G - Bebê;Sexo: Masculino";1;;;;;produto;;;1109;;;;28.059.00;1;"Tamanho: G - Bebê;Sexo: Masculino";;20221204_125052.jpg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recblfaKpLDqs4qmy/fldknrxBWGyUjOsAV/attZdrRdBQwzGXtZn), 20221204_125140.jpg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recblfaKpLDqs4qmy/fldknrxBWGyUjOsAV/attxMGJuVxO6Zr3vI);;;SIM;Novo;Não;;;;centímetro;;;;;;
1132;"Tamanho: 1 Ano;Sexo: Masculino";UN;62092000;0;R$25.26;;;Ativo;1;R$25.26;;;;;;;;;;;;;;"Tamanho: 1 Ano;Sexo: Masculino";"Tamanho: 1 Ano;Sexo: Masculino";1;;;;;produto;;;1109;;;;28.059.00;1;"Tamanho: 1 Ano;Sexo: Masculino";;20221204_125052.jpg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/rec5oblhYnyCYuMk1/fldknrxBWGyUjOsAV/attZdrRdBQwzGXtZn), 20221204_125140.jpg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/rec5oblhYnyCYuMk1/fldknrxBWGyUjOsAV/attxMGJuVxO6Zr3vI);;;SIM;Novo;Não;;;;centímetro;;;;;;
1110;Body Manga Curta + Shorts Amarelo Liso;UN;62092000;0;R$24.44;;;Ativo;1;R$24.44;;;;;;;;;;;;;;Body Manga Curta + Shorts Amarelo Liso;Body Manga Curta + Shorts Amarelo Liso;1;;;;;produto;;;;;;;28.059.00;1;Body Manga Curta + Shorts Amarelo Liso;;20221204_142726.jpg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recXXFM8PFck1Sm0w/fldknrxBWGyUjOsAV/att5q2eE61FBJcOjH);;;false;Novo;Não;;;;centímetro;;;;;;
1111;Body Manga Longa + Calça Cachorro Azul;UN;62092000;0;R$24.84;;;Ativo;1;R$24.84;;;;;;;;;;;;;;Body Manga Longa + Calça Cachorro Azul;Body Manga Longa + Calça Cachorro Azul;1;;;;;produto;;;;;;;28.059.00;1;Body Manga Longa + Calça Cachorro Azul;;20221127_114224.jpg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/rec0eTMpQ9FmdBnHl/fldknrxBWGyUjOsAV/attlWXOG875pPHOvR);;;false;Novo;Não;;;;centímetro;;;;;;
1112;Body Manga Longa + Calça lhama Azul;UN;62092000;0;R$24.78;;;Ativo;1;R$24.78;;;;;;;;;;;;;;Body Manga Longa + Calça lhama Azul;Body Manga Longa + Calça lhama Azul;1;;;;;produto;;;;;;;28.059.00;1;Body Manga Longa + Calça lhama Azul;;20221204_112915.jpg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/rec7AjoHiO4x4km1I/fldknrxBWGyUjOsAV/attnqV8R5PwFLymkJ);;;false;Novo;Não;;;;centímetro;;;;;;
1114;Body Manga Longa + Calça Guaxinim;UN;62092000;0;R$24.78;;;Ativo;1;R$24.78;;;;;;;;;;;;;;Body Manga Longa + Calça Guaxinim;Body Manga Longa + Calça Guaxinim;1;;;;;produto;;;;;;;28.059.00;1;Body Manga Longa + Calça Guaxinim;;20221204_141230.jpg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/rec4MMTJgwglTCrPj/fldknrxBWGyUjOsAV/attYgAn1VvzoTO2aG);;;false;Novo;Não;;;;centímetro;;;;;;
1115;Body Manga Curta + Shorts Joaninha;UN;62092000;0;R$24.78;;;Ativo;1;R$24.78;;;;;;;;;;;;;;Body Manga Curta + Shorts Joaninha;Body Manga Curta + Shorts Joaninha;1;;;;;produto;;;;;;;28.059.00;1;Body Manga Curta + Shorts Joaninha;;20221204_103316.jpg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recRpATYr747Aiu4S/fldknrxBWGyUjOsAV/att8iMhKET3Bu3CTX);;;false;Novo;Não;;;;centímetro;;;;;;
1116;Body Manga Longa + Calça Joaninha;UN;62092000;0;R$24.78;;;Ativo;1;R$24.78;;;;;;;;;;;;;;Body Manga Longa + Calça Joaninha;Body Manga Longa + Calça Joaninha;1;;;;;produto;;;;;;;28.059.00;1;Body Manga Longa + Calça Joaninha;;20221204_105437.jpg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recsAjjB94fT35xIS/fldknrxBWGyUjOsAV/attbX3qPkPLDRJsKA);;;false;Novo;Não;;;;centímetro;;;;;;
1117;Body Manga Longa + Calça Sol Love;UN;62092000;0;R$24.78;;;Ativo;1;R$24.78;;;;;;;;;;;;;;Body Manga Longa + Calça Sol Love;Body Manga Longa + Calça Sol Love;1;;;;;produto;;;;;;;28.059.00;1;Body Manga Longa + Calça Sol Love;;20221204_123247.jpg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recSwkuKByRwTvNxK/fldknrxBWGyUjOsAV/attntlQ8cWPLKrWgq);;;false;Novo;Não;;;;centímetro;;;;;;
1118;Body Manga Longa + Calça Guaxinim ;UN;62092000;0;R$24.78;;;Ativo;1;R$24.78;;;;;;;;;;;;;;Body Manga Longa + Calça Guaxinim ;Body Manga Longa + Calça Guaxinim ;1;;;;;produto;;;;;;;28.059.00;1;Body Manga Longa + Calça Guaxinim ;;20221204_141230.jpg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/rec9aL0W9zzkaDkf0/fldknrxBWGyUjOsAV/attYgAn1VvzoTO2aG);;;false;Novo;Não;;;;centímetro;;;;;;
1119;Macacão Longo Avião;UN;62092000;0;R$26.95;;;Ativo;1;R$26.95;;;;;;;;;;;;;;Macacão Longo Avião;Macacão Longo Avião;1;;;;;produto;;;;;;;28.059.00;1;Macacão Longo Avião;;20221204_115423.jpg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/rechDKVQLwNBAdG2Q/fldknrxBWGyUjOsAV/attC3ysS008bGiv6p);;;false;Novo;Não;;;;centímetro;;;;;;
1120;Macacão Longo Sol Love;UN;62092000;0;R$26.88;;;Ativo;1;R$26.88;;;;;;;;;;;;;;Macacão Longo Sol Love;Macacão Longo Sol Love;1;;;;;produto;;;;;;;28.059.00;1;Macacão Longo Sol Love;;20221204_122814.jpg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/reciBkRAxpWz1IZfd/fldknrxBWGyUjOsAV/att3GrEIzCWPBC1ZH);;;false;Novo;Não;;;;centímetro;;;;;;
1121;Macacão Longo Bichinhos na Floresta;UN;62092000;0;R$26.88;;;Ativo;1;R$26.88;;;;;;;;;;;;;;Macacão Longo Bichinhos na Floresta;Macacão Longo Bichinhos na Floresta;1;;;;;produto;;;;;;;28.059.00;1;Macacão Longo Bichinhos na Floresta;;20221204_160334.jpg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recLevz50VcmCYqlu/fldknrxBWGyUjOsAV/attB7Y59XmuP3OPdB);;;false;Novo;Não;;;;centímetro;;;;;;
1122;Macacão Longo Floral Bordô;UN;62092000;0;R$26.88;;;Ativo;1;R$26.88;;;;;;;;;;;;;;Macacão Longo Floral Bordô;Macacão Longo Floral Bordô;1;;;;;produto;;;;;;;28.059.00;1;Macacão Longo Floral Bordô;;20221127_120839.jpg (https://airtable.com/appSNyLz7926ZjOoy/tblZ3LajayOokAYnN/recYqWEPvUDcHNZVY/fldknrxBWGyUjOsAV/attvcdUCDUV3K1lo4);;;false;Novo;Não;;;;centímetro;;;;;;
